Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-12-07,26.6684627532959,27.024704048666933,26.562492088959715,26.826292024504085,128336800
2015-12-08,26.657194137573242,26.7406165463424,26.348301063499722,26.497109672774585,137238000
2015-12-09,26.0687198638916,26.53544050807796,25.946966427991917,26.524166372827583,185445600
2015-12-10,26.192720413208008,26.366332420984868,26.04391184101895,26.163410076916964,116850800
2015-12-11,25.518577575683594,26.016863782851292,25.44417240424712,25.971770677842837,187544800
2015-12-14,25.360748291015625,25.405841393006796,24.754236264142396,25.293106917837292,257274800
2015-12-15,24.912063598632812,25.432898038572702,24.88049808350816,25.23899460555466,213292400
2015-12-16,25.103713989257812,25.250269162016448,24.53102432618106,25.042838124981426,224954000
2015-12-17,24.57159996032715,25.308882460878,24.57159996032715,25.257023860198807,179091200
2015-12-18,23.906471252441406,24.693357365445674,23.856867810785346,24.555822895660434,385813200
2015-12-21,24.1995849609375,24.208603926159757,23.80275909211675,24.188310824361743,190362400
2015-12-22,24.177038192749023,24.28751750540266,24.001170952768174,24.215367504458612,131157600
2015-12-23,24.488183975219727,24.54229604416937,24.17027191473331,24.186054673184938,130629600
2015-12-24,24.357410430908203,24.576115587976815,24.33937250203435,24.576115587976815,54281600
2015-12-28,24.084590911865234,24.2807494992411,23.94029093501106,24.258201230202115,106816800
2015-12-29,24.51749038696289,24.673064495446436,24.093609427852176,24.1161559762809,123724800
2015-12-30,24.197324752807617,24.5084712473463,24.16575924119607,24.4814160775029,100855200
2015-12-31,23.732858657836914,24.131937883584733,23.633651784009544,24.12742926213409,163649200
2016-01-04,23.75314712524414,23.757657466333654,22.99782669071477,23.135362850696097,270597600
2016-01-05,23.157909393310547,23.86588156747759,23.09026975869442,23.843335022605547,223164000
2016-01-06,22.704721450805664,23.081255885975757,22.517583538933,22.67315593698659,273829600
2016-01-07,21.746475219726562,22.576200859718405,21.741966598506444,22.24927163523591,324377600
2016-01-08,21.861465454101562,22.346223957897735,21.81637235987501,22.21996191791037,283192000
2016-01-11,22.2154483795166,22.33494661019303,21.947139862962413,22.314655236768445,198957600
2016-01-12,22.537874221801758,22.70246729894013,22.285348398855252,22.670901786095747,196616800
2016-01-13,21.958417892456055,22.815200473070544,21.938126515429893,22.61904189419429,249758400
2016-01-14,22.438669204711914,22.655120911036093,21.58639684675493,22.086938192270384,252680400
2016-01-15,21.899797439575195,22.030569837123405,21.500718174178445,21.690111257365654,319335600
2016-01-19,21.793825149536133,22.24250778814382,21.53228039444584,22.18839573268043,212350800
2016-01-20,21.823139190673828,22.138796054786017,21.063308233798463,21.442096126694782,289337600
2016-01-21,21.712663650512695,22.068903334658593,21.406025697436156,21.884018838261724,208646000
2016-01-22,22.8670597076416,22.876078671753593,22.179380465969416,22.238001152410096,263202000
2016-01-25,22.420637130737305,22.891866498657187,22.368778505656334,22.88961132708187,207178000
2016-01-26,22.544635772705078,22.74530296448651,22.111735879436683,22.53110818860021,300308000
2016-01-27,21.063304901123047,21.787059886927032,21.045266975698283,21.654034057349705,533478800
2016-01-28,21.21437644958496,21.311328184120864,20.831079854550108,21.146736784680392,222715200
2016-01-29,21.947145462036133,21.947145462036133,21.27299382328388,21.37220070584501,257666000
2016-02-01,21.741968154907227,21.805099177655535,21.509735441143935,21.75098711818432,163774000
2016-02-02,21.30230712890625,21.654038140049035,21.257212306842064,21.51424677193742,149428800
2016-02-03,21.72393035888672,21.834409649360104,21.212116661223543,21.419547657269064,183857200
2016-02-04,21.898487091064453,22.063973316124038,21.57885168310811,21.730735187098187,185886800
2016-02-05,21.31361198425293,21.971020083414807,21.238804830218037,21.880342806026064,185672400
2016-02-08,21.53804588317871,21.694462466550164,21.091461568607453,21.111863054884942,216085600
2016-02-09,21.533506393432617,21.748865169160446,21.293213049729875,21.374822436180885,177324800
2016-02-10,21.37029457092285,21.841815239434162,21.331757272988767,21.74433742555467,169374400
2016-02-11,21.24107551574707,21.472302714075532,20.989446833197306,21.26147872949399,200298800
2016-02-12,21.306814193725586,21.42242778029908,21.084656651945615,21.352153702933542,161405600
2016-02-16,21.90755271911621,21.95515791409869,21.447367438093213,21.540310419861186,196231600
2016-02-17,22.243059158325195,22.26346064438002,21.796474848627966,21.914354136949324,179452800
2016-02-18,21.821409225463867,22.417609568857365,21.78287020599631,22.40627425792121,156084000
2016-02-19,21.77153968811035,21.934758503214418,21.717133992917617,21.762471783990584,141496800
2016-02-22,21.96195411682129,21.966488932328957,21.74432966963815,21.832739547258633,137123200
2016-02-23,21.465503692626953,21.875816379034177,21.433766895309585,21.853147485168304,127770400
2016-02-24,21.785137176513672,21.848610765619725,21.154932642495577,21.30455044212464,145022800
2016-02-25,21.934755325317383,21.934755325317383,21.59244934487425,21.773803941943285,110330800
2016-02-26,21.968759536743164,22.220386489221053,21.893950635709555,22.03449880544172,115964400
2016-02-29,21.918888092041016,22.26799458575054,21.909820188753347,21.957425383869325,140865200
2016-03-01,22.789386749267578,22.84379244112926,22.084373245235227,22.13651325835009,201628400
2016-03-02,22.83925437927246,22.870991170072692,22.587625731123904,22.7848486992614,132678400
2016-03-03,23.009281158447266,23.056886360197492,22.77125342017019,22.800724542343627,147822800
2016-03-04,23.351587295532227,23.519339206569647,22.97981185511094,23.206504281198356,184220400
2016-03-07,23.093156814575195,23.31078132426256,22.886865887861397,23.21103610875032,143315600
2016-03-08,22.902725219726562,23.06821137725737,22.759909678218598,22.846052138719806,126247600
2016-03-09,22.923137664794922,23.027415968321794,22.730447728110132,22.966208047637537,108806800
2016-03-10,22.934465408325195,23.17702616182926,22.70323996451378,22.988872819419413,134054400
2016-03-11,23.18157196044922,23.1861050487587,23.009285202742614,23.177037142613486,109632800
2016-03-14,23.24050521850586,23.328916849974,23.07275331860583,23.102224438937156,100304400
2016-03-15,23.707487106323242,23.843502174596225,23.542000924748738,23.56693722237675,160270800
2016-03-16,24.0225887298584,24.099663299082888,23.70975217835212,23.714286993909667,153214000
2016-03-17,23.984058380126953,24.135941884238964,23.793635850733928,23.920583050645355,137682800
2016-03-18,24.011255264282227,24.142737253141327,23.845770803757425,24.106465643997222,176820800
2016-03-21,24.00899314880371,24.403437444391265,23.834439030563434,24.01352623585668,142010800
2016-03-22,24.192611694335938,24.32182628508781,23.850305707439503,23.85937361041647,129777600
2016-03-23,24.058860778808594,24.27195216159203,24.006722501867245,24.138204492500666,102814000
2016-03-24,23.9545841217041,24.086066121263983,23.77776433654975,23.909246336109632,104532000
2016-03-28,23.84577751159668,24.072469943939566,23.816306388495462,24.0293978283461,77645600
2016-03-29,24.410234451293945,24.43517075033608,23.775495123990456,23.777762531955794,124760400
2016-03-30,24.836427688598633,25.031383360806675,24.618803114174245,24.630138430045605,182404400
2016-03-31,24.707202911376953,24.913493814859084,24.68226661030712,24.8726891157926,103553600
2016-04-01,24.93389320373535,24.936160611694472,24.52811365532926,24.659595644549775,103496000
2016-04-04,25.1900634765625,25.432624307792803,24.99737352719438,25.031377737643226,149424800
2016-04-05,24.893095016479492,25.101653365108593,24.80468510773956,24.82508832565507,106314800
2016-04-06,25.15378189086914,25.158316706212684,24.75480288737706,24.988297450861126,105616400
2016-04-07,24.605194091796875,25.03137519482077,24.50998369583289,24.924829486683343,127207600
2016-04-08,24.632394790649414,24.884021740771797,24.52131427941791,24.689067885533632,94326800
2016-04-11,24.714004516601562,25.07444632946965,24.670934136976054,24.702670934395165,117630000
2016-04-12,25.035905838012695,25.04950682673289,24.63239369707538,24.78654284797231,108929200
2016-04-13,25.398618698120117,25.466625385745292,25.117520584312434,25.117520584312434,133029200
2016-04-14,25.41221809387207,25.47795909844938,25.237665704117397,25.303406708694705,101895600
2016-04-15,24.902162551879883,25.45756003110272,24.87496056776389,25.414487916884465,187756000
2016-04-18,24.364898681640625,24.698135039997922,24.242484584284085,24.684534050133532,243286000
2016-04-19,24.23568344116211,24.48277730789355,24.081532551894348,24.455573599366666,129539600
2016-04-20,24.28555679321289,24.50318129508087,24.04299598836283,24.174477998718213,122444000
2016-04-21,24.0225887298584,24.240213179435376,23.920576134118157,24.240213179435376,126210000
2016-04-22,23.956851959228516,24.13820656390819,23.716558578124786,23.80496847228656,134732400
2016-04-25,23.82084083557129,23.95005545081808,23.691626220324498,23.802705026179392,112126400
2016-04-26,23.655351638793945,23.870710456916342,23.555608158682986,23.555608158682986,224064800
2016-04-27,22.175048828125,22.376804910562402,21.689927267036683,21.76246876039029,458408400
2016-04-28,21.49724006652832,22.188650828210754,21.365758063359937,22.12744464302586,328970800
2016-04-29,21.25014305114746,21.472302342805527,20.97131239445713,21.30681614570532,274126000
2016-05-02,21.227474212646484,21.327219412767505,20.946376147199313,21.30228311273725,192640400
2016-05-03,21.57658576965332,21.70353297825863,21.236547121295384,21.354426425068027,227325200
2016-05-04,21.352157592773438,21.73980138711214,21.268280782602496,21.581115670263795,164102000
2016-05-05,21.265487670898438,21.45478833702356,21.137767578117998,21.438823325426007,143562000
2016-05-06,21.146894454956055,21.313386499818005,20.948470641158863,21.2951420119271,174799600
2016-05-09,21.16285514831543,21.386365304832808,21.117239587761883,21.21075018185487,131745600
2016-05-10,21.30654525756836,21.340756501011796,21.007770660945,21.286019555535972,134747200
2016-05-11,21.098997116088867,21.340753519887194,21.087592789848767,21.320227820722074,114876400
2016-05-12,20.604082107543945,21.160579923387402,20.40566001816674,21.146896121376894,305258800
2016-05-13,20.645130157470703,20.90741398495114,20.52653317585696,20.52653317585696,177571200
2016-05-16,21.411453247070312,21.527770750428644,20.902852366602875,21.071625589084583,245039200
2016-05-17,21.322505950927734,21.598473576008658,21.213032082163878,21.56426407955481,187667600
2016-05-18,21.56654167175293,21.714789190328467,21.413733467399883,21.475314035757787,168249600
2016-05-19,21.484434127807617,21.58478660949253,21.340749043622374,21.58478660949253,121768400
2016-05-20,21.717073440551758,21.7649684781644,21.557421575120426,21.58479091378016,128104000
2016-05-23,21.9930362701416,22.166371896965245,21.819700643317958,21.865316197774433,152074400
2016-05-24,22.328306198120117,22.371638805602565,22.086548077179312,22.17321677225564,140560800
2016-05-25,22.720592498779297,22.747960096493543,22.37620239374333,22.503922489891956,152675200
2016-05-26,22.900772094726562,22.97375526188401,22.497082591968223,22.73427832024391,225324800
2016-05-27,22.887083053588867,22.91445238960724,22.63620356361535,22.679537910630522,145364800
2016-05-31,22.775327682495117,22.89848708290381,22.53813199356604,22.71602832524893,169228800
2016-06-01,22.456026077270508,22.70234488193408,22.426377268212295,22.58374616558983,116693200
2016-06-02,22.287256240844727,22.31462384103916,22.03865618539083,22.259886900594328,160766400
2016-06-03,22.33286476135254,22.412689809712322,22.225670379245592,22.303215954834776,114019600
2016-06-06,22.494802474975586,23.238319722918746,22.24848536134896,22.348836133546456,93170000
2016-06-07,22.586021423339844,22.777603245360016,22.570056416509434,22.636197656251206,89638000
2016-06-08,22.565502166748047,22.706906056125884,22.506202807300966,22.58374665114614,83392400
2016-06-09,22.72743034362793,22.804974176725523,22.45602344767536,22.46514655863781,106405600
2016-06-10,22.540416717529297,22.659013710439098,22.460591651142323,22.471994237737064,126851600
2016-06-13,22.200584411621094,22.60655507133025,22.145847478873232,22.50848379096015,152082000
2016-06-14,22.22795295715332,22.460587958152097,22.06602163766294,22.196022935848493,127727600
2016-06-15,22.15497589111328,22.444629115477838,22.1298877617571,22.310065354380505,117780800
2016-06-16,22.248485565185547,22.29409939477904,21.9109373100031,21.997604282253157,125307200
2016-06-17,21.742156982421875,22.043212683988724,21.735315084213276,22.03637078578012,244032800
2016-06-20,21.689699172973633,22.02496610012959,21.673734164064086,21.894964816136,137647600
2016-06-21,21.874435424804688,21.974786146680447,21.593905469886476,21.653204810123405,142185600
2016-06-22,21.792335510253906,22.097951929355492,21.74671995064911,21.9519856187315,116876400
2016-06-23,21.917776107788086,21.9611104578068,21.723914749374387,21.88128539729008,128960800
2016-06-24,21.30198097229004,21.589352932595514,21.130926524022275,21.1902258866374,301245600
2016-06-27,20.991804122924805,21.222157956003795,20.868644699498095,21.210753628998063,181958400
2016-06-28,21.34531593322754,21.361282687277768,21.014611326180614,21.187947006729193,161779600
2016-06-29,21.530052185058594,21.564263420522675,21.354435321702322,21.43198090475795,146124000
2016-06-30,21.803733825683594,21.84250573871391,21.50724057655986,21.539170592003103,143345600
2016-07-01,21.86988067626953,22.00216319705296,21.74216058175079,21.778651291589384,104106000
2016-07-05,21.66461181640625,21.758122400495783,21.543733638968,21.755841187698216,110820800
2016-07-06,21.78777313232422,21.817423681146657,21.523209846255547,21.57566556484717,123796400
2016-07-07,21.881282806396484,22.009002888100305,21.808299653986353,21.82654413704718,100558400
2016-07-08,22.05006217956543,22.0979572235834,21.906377047511516,22.006727822572746,115648400
2016-07-11,22.118473052978516,22.271281218913707,22.0614549247888,22.066015609419697,95179600
2016-07-12,22.21883201599121,22.28269206483961,22.15041128082042,22.161813866654306,96670000
2016-07-13,22.093395233154297,22.275852284355423,22.08655159293596,22.21655465624445,103568800
2016-07-14,22.53129005432129,22.5769038736255,22.196023088262756,22.211988099024797,155676000
2016-07-15,22.529010772705078,22.647609497152324,22.465150724182323,22.560940796966456,120548000
2016-07-18,22.76848793029785,22.83690866582766,22.487957868463706,22.510764780306978,145975600
2016-07-19,22.777612686157227,22.807261499686675,22.656732738561878,22.706908992270144,95119600
2016-07-20,22.798131942749023,22.91216821801691,22.747955703222278,22.807255053577112,105104000
2016-07-21,22.67725372314453,23.03532755715351,22.608831262101095,22.768483091183953,130808000
2016-07-22,22.501638412475586,22.64760470393646,22.421811628661136,22.63848159321322,113254800
2016-07-25,22.200584411621094,22.542693286392737,22.104794344298405,22.408131297542635,161531600
2016-07-26,22.047775268554688,22.3442703102066,21.99075712516437,22.08198650260001,224959200
2016-07-27,23.480066299438477,23.799368189884166,23.434452489398513,23.781121969846055,369379200
2016-07-28,23.797096252441406,23.822184379758244,23.450426636877086,23.4527078502848,159479200
2016-07-29,23.767444610595703,23.844990196727817,23.646566415208607,23.76288392437889,110934800
2016-08-01,24.187097549438477,24.209904459186337,23.81305866139538,23.81305866139538,152671600
2016-08-02,23.829023361206055,24.191657919614244,23.719547759767256,24.18709723374647,135266400
2016-08-03,24.127798080444336,24.139200665237684,23.895163077947462,23.90428618981554,120810400
2016-08-04,24.276853561401367,24.306662989971674,24.141560848235834,24.210353990453193,109634800
2016-08-05,24.646038055419922,24.685020016811045,24.347936792998272,24.36857368450575,162213600
2016-08-08,24.850122451782227,24.850122451782227,24.572659826944946,24.655209143470145,112148800
2016-08-09,24.951019287109375,24.980830466332375,24.767573816464672,24.81802188947373,105260800
2016-08-10,24.765275955200195,24.971653604723272,24.710242498488057,24.928084503856724,96034000
2016-08-11,24.749225616455078,24.978533737890043,24.73088054686457,24.884516568350286,109938000
2016-08-12,24.80655860900879,24.866179224766544,24.714834988492832,24.714834988492832,74641600
2016-08-15,25.104656219482422,25.118414148202916,24.7836244699733,24.797382398693795,103472800
2016-08-16,25.08172035217285,25.27663364456053,25.04273839348813,25.139047379467574,135177600
2016-08-17,25.04503631591797,25.079432888167485,24.843244025111378,25.017518708221886,101424000
2016-08-18,25.01293182373047,25.132171284339698,24.999172145961616,25.047328393929245,87938800
2016-08-19,25.0771427154541,25.152814834762193,24.8478345353563,24.94184997946546,101472400
2016-08-22,24.882221221923828,25.017512154653595,24.73087704346489,24.96247870316029,103280800
2016-08-23,24.96019172668457,25.067966836881883,24.88681318881356,24.90057111795114,85030800
2016-08-24,24.772157669067383,24.93725980701721,24.691900171309065,24.895984272529752,94700400
2016-08-25,24.666675567626953,24.73776052836212,24.46259147111189,24.6254000340912,100344800
2016-08-26,24.5222110748291,24.753811017933824,24.377745838605023,24.629986171859084,111065200
2016-08-29,24.49469757080078,24.636869259753976,24.373164525969667,24.44883663861326,99881200
2016-08-30,24.306657791137695,24.421311837322307,24.192003744953084,24.260796872456613,99455600
2016-08-31,24.329586029052734,24.437361102542916,24.224104526131764,24.228691667270184,118649600
2016-09-01,24.47405433654785,24.49010583360384,24.219522205030025,24.33876164751996,106806000
2016-09-02,24.703365325927734,24.765277750531908,24.494694090315328,24.69648461254312,107210000
2016-09-06,24.696483612060547,24.83406988246435,24.652916259282637,24.74234628535585,107521600
2016-09-07,24.84782600402832,24.939549594471302,24.55201834332775,24.726292990221214,169457200
2016-09-08,24.196590423583984,24.59787960656705,24.132384434223813,24.593294214247894,212008000
2016-09-09,23.64854621887207,24.24245517027927,23.64854621887207,23.99480197626819,186228000
2016-09-12,24.178241729736328,24.242447704822805,23.51095445405557,23.538472050299035,181171200
2016-09-13,24.753814697265625,24.946434457700768,24.591006116727257,24.65292029844949,248704800
2016-09-14,25.62976837158203,25.91869709905094,24.902862034921178,24.932673210851508,443554800
2016-09-15,26.501140594482422,26.537830735145132,26.024179262760363,26.109023900931234,359934400
2016-09-16,26.352083206176758,26.629545763272738,26.150292732692883,26.397945870251558,319547600
2016-09-19,26.04481315612793,26.64101383734844,25.969141066918212,26.413999319201167,188092000
2016-09-20,26.042522430419922,26.168642592880882,25.799456389475605,25.923282980942165,138057200
2016-09-21,26.037935256958008,26.138829630543682,25.783403127933372,26.106726636746156,144012800
2016-09-22,26.28329849243164,26.356677024057987,26.141126822007134,26.22138431761686,124296000
2016-09-23,25.845319747924805,26.322281089744948,25.579323220417336,26.23743644977777,209924800
2016-09-26,25.884302139282227,26.00124978020245,25.57932364356187,25.5999605363513,119477600
2016-09-27,25.932451248168945,25.9530898861506,25.76047017941008,25.911814359669194,98429600
2016-09-28,26.129661560058594,26.287884734717814,26.01042209836854,26.07004270395469,118564400
2016-09-29,25.723783493041992,26.09526325590385,25.636647042263935,25.948506207497637,143548000
2016-09-30,25.923282623291016,25.996661148760822,25.636647484818017,25.787989928201096,145516400
2016-10-03,25.801748275756836,25.92328304601615,25.746714818127575,25.84531737734946,86807200
2016-10-04,25.911815643310547,26.212208698456283,25.82697101537292,25.9255735696586,118947200
2016-10-05,25.923282623291016,26.063160710824405,25.840731563452227,26.003540112167048,85812400
2016-10-06,26.115901947021484,26.219089902414694,25.941627283963353,26.072332843886418,115117200
2016-10-07,26.15488624572754,26.269540317293217,26.02876781669467,26.212213281510376,97433600
2016-10-10,26.6112060546875,26.771721027005228,26.306225857801827,26.375017239017144,144944000
2016-10-11,26.668535232543945,27.216581503017665,26.645603020806266,26.989565203085945,256164000
2016-10-12,26.907012939453125,27.05377174020459,26.771721993541217,26.909306510421036,150347200
2016-10-13,26.824460983276367,26.929942494130234,26.53553230168768,26.780891886593427,140769600
2016-10-14,26.973506927490234,27.097333491937466,26.858852895537062,27.030833943466824,142608800
2016-10-17,26.955169677734375,27.021667491687403,26.778601449083403,26.904721612405524,94499600
2016-10-18,26.93682098388672,27.106508476673646,26.932233842483864,27.09962951405121,98214000
2016-10-19,26.856565475463867,27.00332252045422,26.09526264852068,26.886374898843105,80138400
2016-10-20,26.842805862426758,26.91618438509333,26.675411927663315,26.79694494181589,96503200
2016-10-21,26.73733139038086,26.808418110384718,26.663952848379978,26.78548589455496,92770800
2016-10-24,26.97809600830078,26.998732895785007,26.82904540614804,26.85197586429112,94154800
2016-10-25,27.11568260192871,27.14090663267976,26.90013242986774,27.046889472701864,192516000
2016-10-26,26.505718231201172,26.53094225815516,25.982896126121517,26.21220418971657,264536800
2016-10-27,26.251195907592773,26.567640502186865,26.16405769714522,26.459865399464192,138248000
2016-10-28,26.076919555664062,26.41858816289721,26.015005383864285,26.11131612338815,151446800
2016-10-31,26.03564453125,26.193867696172408,25.95767885959181,26.060868564773347,105677600
2016-11-01,25.56555938720703,26.088381571364735,25.345423822797574,26.017296620732647,175303200
2016-11-02,25.58848762512207,25.76276225453521,25.505938326433526,25.544920279880134,113326800
2016-11-03,25.314220428466797,25.689911123931676,25.24968477608899,25.579279079416764,107730400
2016-11-04,25.08603286743164,25.411018161450443,24.917779491556118,25.014582948234988,123348000
2016-11-07,25.447898864746094,25.470947057587843,25.228936636588486,25.371838245750364,130240000
2016-11-08,25.59770965576172,25.749830873894304,25.284249350334726,25.424845594318782,97016800
2016-11-09,25.556224822998047,25.65763897878618,24.903952367578423,25.3257393841809,236705600
2016-11-10,24.844030380249023,25.60463141774346,24.3922790453728,25.60463141774346,228538000
2016-11-11,24.991533279418945,25.09294742335034,24.558221338150155,24.689597952577575,136575600
2016-11-14,24.364614486694336,24.84863353586414,23.988923870500464,24.82558534465877,204702000
2016-11-15,24.687297821044922,24.818674463224404,24.468337336900625,24.56283546132786,129058000
2016-11-16,25.35109519958496,25.406412975962784,24.569749632509346,24.592797826767857,235362000
2016-11-17,25.34187126159668,25.434065781420426,25.083728716247236,25.309603443428,110528000
2016-11-18,25.367225646972656,25.477859426154385,25.275032882529526,25.288861445503144,113715600
2016-11-21,25.75213623046875,25.812061172364825,25.35570103471727,25.381054571082597,117058400
2016-11-22,25.768268585205078,25.91116840868547,25.676074072933307,25.80283998865094,103862000
2016-11-23,25.636886596679688,25.701422214187563,25.42944942721602,25.666849059533003,109705600
2016-11-25,25.765972137451172,25.78441139796659,25.572363418968628,25.61385087589598,45903600
2016-11-28,25.71526336669922,25.922700637755167,25.67377591248803,25.682995542142134,108776000
2016-11-29,25.689903259277344,25.821279870959838,25.369528684148737,25.533173112141732,114115200
2016-11-30,25.473249435424805,25.860465035544145,25.415628076826476,25.72217412660102,144649200
2016-12-01,25.23584747314453,25.570052378346286,25.1298243937763,25.43867576277433,148347600
2016-12-02,25.330345153808594,25.37413618291569,25.08833478670851,25.162090042454363,106112000
2016-12-05,25.148265838623047,25.360312015822757,24.95004822475157,25.353397734158637,137298000
2016-12-06,25.34187126159668,25.436371127993674,25.166703608242187,25.238153525835095,104782000
2016-12-07,25.590797424316406,25.6276759377741,25.15979078868156,25.18283898036046,119994800
2016-12-08,25.842023849487305,25.913473761244525,25.4916850544639,25.551611751224442,108273200
2016-12-09,26.263813018798828,26.436677084543792,25.885817069046983,25.885817069046983,137610400
2016-12-12,26.113998413085938,26.50582291805411,25.927304029820526,26.111693066549183,105497600
2016-12-13,26.54961585998535,26.717869230371825,26.217716295383603,26.23845913893912,174935200
2016-12-14,26.54961585998535,26.782404866052346,26.501214133224963,26.515042695595305,136127200
2016-12-15,26.694820404052734,26.904562973479848,26.558834854747445,26.59340625984937,186098000
2016-12-16,26.729394912719727,26.85155190613154,26.655639647350466,26.84463762476321,177404400
2016-12-19,26.88382339477539,27.054382139512974,26.67869148001228,26.690216456175612,111117600
2016-12-20,26.955270767211914,27.082038459129734,26.893040473838635,26.90686903715174,85700000
2016-12-21,26.980623245239258,27.05898920401707,26.916087607695317,26.92069830092802,95132800
2016-12-22,26.803152084350586,26.853859162610323,26.653336196346185,26.816980648070746,104343600
2016-12-23,26.85616111755371,26.85616111755371,26.641809600606074,26.641809600606074,56998000
2016-12-27,27.026721954345703,27.151184297285916,26.849247188898552,26.85616147042896,73187600
2016-12-28,26.911479949951172,27.201890332679678,26.78240691027418,27.086647614892843,83623600
2016-12-29,26.904560089111328,26.992143903420146,26.828499489113067,26.840022703423617,60158000
2016-12-30,26.694820404052734,27.012889640239454,26.604931233859443,26.886123718449394,122345200
2017-01-03,26.77088165283203,26.812369098411278,26.450507062483908,26.690212108223545,115127600
2017-01-04,26.740924835205078,26.85386398742596,26.678694528819115,26.701742725315224,84472400
2017-01-05,26.87691307067871,26.93453444305244,26.69252397569689,26.717877520218508,88774400
2017-01-06,27.176542282104492,27.234163648905533,26.844642646621857,26.916092578746483,127007600
2017-01-09,27.425453186035156,27.52686730970246,27.18344460700699,27.185748194571218,134247600
2017-01-10,27.453123092651367,27.51535339269941,27.266430434042743,27.374757122388264,97848400
2017-01-11,27.600629806518555,27.642117253601786,27.33557121451258,27.367839033525733,110354400
2017-01-12,27.485383987426758,27.496908960828073,27.245678960084668,27.40471444900972,108344800
2017-01-13,27.436986923217773,27.57066890013058,27.383974498419818,27.453120833640746,104447600
2017-01-17,27.65825653076172,27.713572551453154,27.24799267357642,27.27564980468984,137759200
2017-01-18,27.655946731567383,27.773494795270068,27.591411091405693,27.658252078277247,94852000
2017-01-19,27.607540130615234,27.67899003983621,27.51304203375497,27.519956314200357,102389200
2017-01-20,27.65825653076172,27.761974289366236,27.596026227291926,27.761974289366236,130391600
2017-01-23,27.676687240600586,27.84494059777907,27.605235570879703,27.65824798657816,88200800
2017-01-24,27.651338577270508,27.681301051487395,27.54301013888461,27.554535114294993,92844000
2017-01-25,28.09156036376953,28.1422674339267,27.722784069622943,27.755051885456766,129510400
2017-01-26,28.105392456054688,28.220635165146643,28.02702649947078,28.043160408405086,105350400
2017-01-27,28.107696533203125,28.19989105377367,28.02702698712798,28.15148932612858,82251600
2017-01-30,28.033937454223633,28.033937454223633,27.810368102223347,27.87259838402467,121510000
2017-01-31,27.969406127929688,27.978625755996777,27.801152751481993,27.923309746058493,196804000
2017-02-01,29.675003051757812,30.076049019289613,29.27395884269053,29.27856777817807,447940000
2017-02-02,29.624292373657227,29.82250998639,29.45142829919011,29.497526440793255,134841600
2017-02-03,29.751056671142578,29.776410206516037,29.539010519350114,29.573581923528376,98029200
2017-02-06,30.029945373535156,30.078348861680695,29.70957076388482,29.762584945408168,107383600
2017-02-07,30.315738677978516,30.44480991499054,30.066814070772132,30.08755690880747,152735200
2017-02-08,30.433298110961914,30.474787321910643,30.244301865545825,30.274266100290518,92016400
2017-02-09,30.6532039642334,30.66014822275311,30.352273143732877,30.474959753816158,113399600
2017-02-10,30.583765029907227,30.77358422649791,30.56756293361468,30.662472531910023,80262000
2017-02-13,30.854597091674805,30.977287244137845,30.729596895748088,30.805987277994184,92141600
2017-02-14,31.25506019592285,31.271262285606003,30.845331353290227,30.896258261738378,132904800
2017-02-15,31.368484497070312,31.54441509641387,31.162463294293417,31.370801604225175,142492400
2017-02-16,31.33145523071289,31.458768988642536,31.213395774352875,31.405528497207804,90338400
2017-02-17,31.417102813720703,31.442566271235464,31.273583434369908,31.273583434369908,88792800
2017-02-21,31.643966674804688,31.65554161949223,31.47729736140028,31.535168552660778,98028800
2017-02-22,31.738855361938477,31.74116893648058,31.507370749432816,31.581443988703693,83347600
2017-02-23,31.604598999023438,31.824508710207315,31.55135851850376,31.80136236450006,83152800
2017-02-24,31.63469886779785,31.63469886779785,31.315248862426834,31.461085348735534,87106400
2017-02-27,31.697202682495117,31.81526215650199,31.54673901944627,31.745816030411483,81029600
2017-02-28,31.71109962463379,31.81526706374818,31.64396706392686,31.73193240602122,93931600
2017-03-01,32.3592529296875,32.44258758427442,31.852304274142256,31.919433300142533,145658400
2017-03-02,32.1671142578125,32.472672213602706,32.12081449381077,32.40785678261157,104844000
2017-03-03,32.35694122314453,32.36851616820702,32.0814737786729,32.12545645060398,84432400
2017-03-06,32.25508499145508,32.35462527307624,32.08378853293693,32.262029251547595,87000000
2017-03-07,32.29674530029297,32.403226280869475,32.127758931529584,32.190260787540375,69785200
2017-03-08,32.176368713378906,32.36155715341623,32.134703168762755,32.16479377359363,74828800
2017-03-09,32.102291107177734,32.12775456118677,31.72497351144918,32.1161831538718,88623600
2017-03-10,32.208778381347656,32.25970529375484,32.09303604081785,32.23424183755125,78451200
2017-03-13,32.22268295288086,32.27592346704383,32.13472113212849,32.14166539344637,69686800
2017-03-14,32.17406463623047,32.326841877099305,32.1393398066237,32.24582433903701,61236400
2017-03-15,32.514347076416016,32.58147609467358,32.1833220722569,32.27128740089075,102767200
2017-03-16,32.56757736206055,32.64396772367826,32.468037121585745,32.57452161928256,76928000
2017-03-17,32.405548095703125,32.63934639760594,32.38239821021006,32.63934639760594,175540000
2017-03-20,32.74582290649414,32.75508073911819,32.46109421980029,32.50044618976005,86168000
2017-03-21,32.370819091796875,33.05601534719135,32.34535563390981,32.89629034155211,158119600
